datetime,netload_kW,air_temperature_in_degrees_c,relative_humidity_in_percentage,wind_speed_in_km_h,cloud_opacity
2013-03-16 16:00:00,4.874000000000009,27.4,58.0,27.7,0.0
2013-03-16 16:30:00,15.060000000000002,27.1,60.0,31.3,0.0
2013-03-16 17:00:00,49.262,26.0,65.0,27.7,0.0
2013-03-16 17:30:00,85.488,25.6,65.0,24.1,0.0
2013-03-16 18:00:00,100.184,24.8,70.0,24.1,0.0
2013-03-16 18:30:00,113.05799999999999,24.1,75.0,22.3,0.0
2013-03-16 19:00:00,123.358,24.2,75.0,24.1,0.0
2013-03-16 19:30:00,129.56,23.2,80.0,9.4,0.0
2013-03-16 20:00:00,121.82,23.4,80.0,20.5,0.0
2013-03-16 20:30:00,122.432,23.6,78.0,18.4,0.0
2013-03-16 21:00:00,118.18,23.7,76.0,13.0,0.0
2013-03-16 21:30:00,116.762,23.4,78.0,9.4,0.0
2013-03-16 22:00:00,120.214,23.0,80.0,11.2,0.0
2013-03-16 22:30:00,123.104,23.0,81.0,7.6,0.0
2013-03-16 23:00:00,108.782,22.8,87.0,11.2,0.0
2013-03-16 23:30:00,98.886,22.8,87.0,14.8,0.0
2013-03-17 00:00:00,64.2,21.9,88.0,18.4,0.0
2013-03-17 00:30:00,80.062,21.5,90.0,9.4,0.0
2013-03-17 01:00:00,75.068,21.5,90.0,13.0,0.0
2013-03-17 01:30:00,69.30799999999999,21.3,91.0,16.6,0.0
2013-03-17 02:00:00,63.443999999999996,20.8,93.0,11.2,0.0
2013-03-17 02:30:00,62.980000000000004,20.5,65.0,18.4,0.0
2013-03-17 03:00:00,62.176,21.1,47.0,22.3,0.0
2013-03-17 03:30:00,61.768,20.8,43.0,25.9,0.0
2013-03-17 04:00:00,58.092,19.9,47.0,24.1,0.0
2013-03-17 04:30:00,53.824,20.0,53.0,25.9,0.0
2013-03-17 05:00:00,55.355999999999995,19.6,60.0,25.9,0.0
2013-03-17 05:30:00,55.522,19.5,66.0,42.5,0.0
2013-03-17 06:00:00,58.79,19.6,65.0,40.7,0.0
2013-03-17 06:30:00,60.398,19.7,58.0,48.2,0.0
2013-03-17 07:00:00,60.757999999999996,19.2,59.0,42.5,3.9
2013-03-17 07:30:00,65.206,18.8,53.0,35.3,19.7
2013-03-17 08:00:00,68.666,19.5,50.0,31.3,27.3
2013-03-17 08:30:00,63.77000000000001,19.7,48.0,38.9,16.0
2013-03-17 09:00:00,56.022,19.8,52.0,46.4,0.9
2013-03-17 09:30:00,39.09199999999999,19.7,53.0,46.4,0.0
2013-03-17 10:00:00,9.477999999999994,19.6,53.0,42.5,0.0
2013-03-17 10:30:00,-14.524000000000001,19.9,52.0,46.4,0.0
2013-03-17 11:00:00,-38.412000000000006,20.0,49.0,40.7,0.0
2013-03-17 11:30:00,-53.474000000000004,20.5,48.0,46.4,0.0
2013-03-17 12:00:00,-66.066,21.0,50.0,48.2,0.1
2013-03-17 12:30:00,-72.71,20.8,48.0,50.0,0.2
2013-03-17 13:00:00,-71.058,21.1,48.0,48.2,0.0
2013-03-17 13:30:00,-76.85,21.0,50.0,48.2,0.0
2013-03-17 14:00:00,-79.572,21.3,48.0,48.2,0.0
2013-03-17 14:30:00,-61.81399999999999,21.3,49.0,48.2,0.0
2013-03-17 15:00:00,-55.99000000000001,21.5,47.0,50.0,0.0
2013-03-17 15:30:00,-50.32599999999999,21.0,50.0,53.6,0.0
2013-03-17 16:00:00,-39.323999999999984,21.1,50.0,51.8,0.0
2013-03-17 16:30:00,-21.665999999999997,20.6,49.0,51.8,0.0
2013-03-17 17:00:00,10.682000000000002,20.5,52.0,48.2,0.0
2013-03-17 17:30:00,43.04599999999999,20.2,56.0,50.0,0.0
2013-03-17 18:00:00,86.538,19.8,64.0,42.5,0.0
2013-03-17 18:30:00,105.358,19.9,57.0,42.5,0.0
2013-03-17 19:00:00,122.484,19.4,66.0,44.3,0.0
2013-03-17 19:30:00,129.914,19.6,62.0,42.5,0.0
2013-03-17 20:00:00,130.196,19.5,63.0,42.5,0.0
2013-03-17 20:30:00,130.652,19.3,67.0,44.3,0.0
2013-03-17 21:00:00,129.11,19.1,67.0,42.5,0.0
2013-03-17 21:30:00,118.61399999999999,19.3,62.0,42.5,0.0
2013-03-17 22:00:00,108.536,19.1,66.0,37.1,0.0
2013-03-17 22:30:00,101.174,19.2,67.0,42.5,0.0
2013-03-17 23:00:00,94.35,18.9,69.0,38.9,0.0
2013-03-17 23:30:00,77.534,18.6,68.0,35.3,0.0
2013-03-18 00:00:00,66.334,18.4,65.0,46.4,0.0
2013-03-18 00:30:00,56.687999999999995,17.9,61.0,29.5,0.0
2013-03-18 01:00:00,63.604,17.9,62.0,29.5,0.0
2013-03-18 01:30:00,57.257999999999996,17.7,64.0,29.5,0.0
2013-03-18 02:00:00,53.144,17.1,61.0,29.5,0.0
2013-03-18 02:30:00,53.983999999999995,16.4,62.0,22.3,0.0
2013-03-18 03:00:00,51.798,16.2,60.0,27.7,0.0
2013-03-18 03:30:00,49.888,14.4,68.0,20.5,0.0
2013-03-18 04:00:00,45.924,14.2,68.0,16.6,0.0
2013-03-18 04:30:00,47.64,14.1,66.0,20.5,0.0
2013-03-18 05:00:00,47.072,14.1,66.0,18.4,0.0
2013-03-18 05:30:00,52.424,14.0,66.0,16.6,0.0
2013-03-18 06:00:00,53.702,14.2,65.0,16.6,0.0
2013-03-18 06:30:00,66.912,14.6,63.0,16.6,0.0
2013-03-18 07:00:00,72.176,15.3,60.0,13.0,0.0
2013-03-18 07:30:00,80.82600000000001,15.7,59.0,14.8,0.0
2013-03-18 08:00:00,75.316,17.5,58.0,24.1,0.0
2013-03-18 08:30:00,60.623999999999995,18.0,56.0,25.9,0.0
2013-03-18 09:00:00,31.394,18.7,58.0,27.7,0.0
2013-03-18 09:30:00,2.8799999999999955,19.1,57.0,25.9,0.0
2013-03-18 10:00:00,-26.001999999999995,19.3,56.0,27.7,0.0
2013-03-18 10:30:00,-44.47,19.7,56.0,25.9,0.0
2013-03-18 11:00:00,-58.07800000000002,20.1,53.0,25.9,0.0
2013-03-18 11:30:00,-70.73200000000001,19.9,53.0,25.9,0.0
2013-03-18 12:00:00,-76.64,20.1,53.0,24.1,0.0
2013-03-18 12:30:00,-76.826,20.0,56.0,24.1,0.0
2013-03-18 13:00:00,-67.71199999999999,20.3,53.0,22.3,2.0
2013-03-18 13:30:00,-79.96799999999999,20.4,53.0,20.5,0.0
2013-03-18 14:00:00,-88.08399999999999,20.7,54.0,24.1,0.0
2013-03-18 14:30:00,-80.386,20.7,50.0,22.3,0.0
2013-03-18 15:00:00,-75.82,20.8,52.0,18.4,0.0
2013-03-18 15:30:00,-59.42800000000001,21.5,45.0,18.4,0.0
2013-03-18 16:00:00,-33.88199999999999,22.2,45.0,20.5,0.0
2013-03-18 16:30:00,-16.962000000000003,20.7,51.0,18.4,0.0
2013-03-18 17:00:00,4.513999999999996,20.9,50.0,20.5,0.0
2013-03-18 17:30:00,47.790000000000006,20.6,54.0,18.4,0.0
2013-03-18 18:00:00,87.974,20.3,53.0,20.5,0.0
2013-03-18 18:30:00,111.434,20.6,54.0,18.4,0.0
2013-03-18 19:00:00,127.256,20.2,55.0,22.3,0.0
2013-03-18 19:30:00,121.58,20.1,54.0,16.6,0.0
2013-03-18 20:00:00,123.004,20.0,54.0,18.4,0.0
2013-03-18 20:30:00,119.452,19.9,49.0,16.6,0.0
2013-03-18 21:00:00,115.432,19.8,54.0,14.8,0.0
2013-03-18 21:30:00,115.244,20.0,48.0,14.8,0.0
2013-03-18 22:00:00,107.056,19.8,55.0,14.8,0.0
2013-03-18 22:30:00,106.774,19.5,56.0,14.8,0.0
2013-03-18 23:00:00,87.608,17.7,64.0,13.0,0.0
2013-03-18 23:30:00,72.06400000000001,17.1,68.0,13.0,0.0
2013-03-19 00:00:00,62.536,16.9,69.0,13.0,0.0
2013-03-19 00:30:00,58.092,16.5,67.0,13.0,0.0
2013-03-19 01:00:00,59.117999999999995,16.6,65.0,9.4,0.0
2013-03-19 01:30:00,57.85,16.2,69.0,9.4,0.0
2013-03-19 02:00:00,53.234,16.0,68.0,16.6,0.0
2013-03-19 02:30:00,56.296,15.2,71.0,11.2,0.0
2013-03-19 03:00:00,51.952,15.4,68.0,13.0,0.0
2013-03-19 03:30:00,50.61000000000001,15.2,68.0,13.0,0.0
2013-03-19 04:00:00,44.732000000000006,15.0,70.0,16.6,0.0
2013-03-19 04:30:00,45.67,14.9,69.0,14.8,0.0
2013-03-19 05:00:00,50.52,15.1,67.0,14.8,0.0
2013-03-19 05:30:00,51.624,14.5,70.0,14.8,0.0
2013-03-19 06:00:00,58.108,14.4,69.0,14.8,0.0
2013-03-19 06:30:00,63.192,15.7,62.0,13.0,0.0
2013-03-19 07:00:00,76.17,16.2,61.0,11.2,0.0
2013-03-19 07:30:00,87.152,17.2,58.0,13.0,0.0
2013-03-19 08:00:00,85.648,17.8,60.0,9.4,0.0
2013-03-19 08:30:00,67.77600000000001,19.5,61.0,9.4,0.0
2013-03-19 09:00:00,37.663999999999994,20.4,61.0,20.5,0.0
2013-03-19 09:30:00,14.494,21.2,56.0,20.5,0.0
2013-03-19 10:00:00,-14.094000000000008,21.3,55.0,16.6,0.0
2013-03-19 10:30:00,-28.604000000000013,21.4,55.0,16.6,0.0
2013-03-19 11:00:00,-41.864000000000004,22.2,54.0,18.4,0.0
2013-03-19 11:30:00,-47.769999999999996,22.4,49.0,16.6,0.0
2013-03-19 12:00:00,-40.414,22.9,46.0,14.8,0.0
2013-03-19 12:30:00,-46.66199999999999,23.3,44.0,18.4,0.0
2013-03-19 13:00:00,-52.806,22.9,44.0,16.6,0.0
2013-03-19 13:30:00,-55.434,23.4,42.0,20.5,0.0
2013-03-19 14:00:00,-50.84,23.1,41.0,20.5,0.0
2013-03-19 14:30:00,-47.766000000000005,22.9,43.0,20.5,0.0
2013-03-19 15:00:00,-52.666,22.6,46.0,18.4,0.0
2013-03-19 15:30:00,-55.81800000000001,23.2,46.0,20.5,0.0
2013-03-19 16:00:00,-29.721999999999994,22.6,49.0,18.4,5.6
2013-03-19 16:30:00,3.2680000000000007,22.6,49.0,18.4,11.2
2013-03-19 17:00:00,22.79400000000001,21.9,53.0,20.5,5.8
2013-03-19 17:30:00,45.282,21.7,54.0,16.6,0.0
2013-03-19 18:00:00,79.1,21.0,58.0,14.8,0.0
2013-03-19 18:30:00,112.472,20.7,60.0,14.8,0.0
2013-03-19 19:00:00,123.132,20.5,59.0,13.0,0.0
2013-03-19 19:30:00,118.542,20.5,60.0,13.0,0.0
2013-03-19 20:00:00,126.61200000000001,20.4,60.0,11.2,0.0
2013-03-19 20:30:00,126.98,20.2,62.0,14.8,0.0
2013-03-19 21:00:00,125.128,20.1,64.0,9.4,0.0
2013-03-19 21:30:00,113.768,20.2,64.0,7.6,0.0
2013-03-19 22:00:00,105.568,20.1,64.0,9.4,0.0
2013-03-19 22:30:00,99.96000000000001,20.0,64.0,9.4,0.0
2013-03-19 23:00:00,86.976,19.6,67.0,7.6,0.0
2013-03-19 23:30:00,67.798,19.1,70.0,9.4,0.0
2013-03-20 00:00:00,65.76400000000001,18.8,72.0,7.6,0.0
2013-03-20 00:30:00,57.734,18.9,79.0,13.0,0.0
2013-03-20 01:00:00,57.556,18.5,82.0,13.0,0.0
2013-03-20 01:30:00,56.519999999999996,17.6,84.0,13.0,0.0
2013-03-20 02:00:00,54.888,17.5,84.0,9.4,0.0
2013-03-20 02:30:00,63.724000000000004,17.0,85.0,9.4,0.0
2013-03-20 03:00:00,61.016,16.9,85.0,7.6,0.0
2013-03-20 03:30:00,53.634,16.4,86.0,1.8,0.0
2013-03-20 04:00:00,45.146,16.9,82.0,9.4,0.0
2013-03-20 04:30:00,45.796,16.8,80.0,9.4,0.0
2013-03-20 05:00:00,48.294,16.4,82.0,11.2,0.0
2013-03-20 05:30:00,51.754,17.3,78.0,11.2,0.0
2013-03-20 06:00:00,60.086,17.0,79.0,11.2,3.6
2013-03-20 06:30:00,67.672,16.7,82.0,11.2,13.8
2013-03-20 07:00:00,76.626,17.5,78.0,9.4,16.9
2013-03-20 07:30:00,80.85600000000001,19.3,72.0,7.6,12.7
2013-03-20 08:00:00,74.452,19.5,70.0,11.2,10.8
2013-03-20 08:30:00,56.138000000000005,21.0,64.0,9.4,20.7
2013-03-20 09:00:00,42.906,22.0,61.0,13.0,31.3
2013-03-20 09:30:00,28.495999999999995,22.4,61.0,13.0,16.8
2013-03-20 10:00:00,10.628,23.4,56.0,7.6,0.6
2013-03-20 10:30:00,-16.58,23.4,56.0,9.4,0.0
2013-03-20 11:00:00,-36.372,24.5,49.0,20.5,0.0
2013-03-20 11:30:00,-51.721999999999994,23.8,45.0,18.4,0.0
2013-03-20 12:00:00,-61.030000000000015,24.5,45.0,24.1,0.0
2013-03-20 12:30:00,-55.82600000000001,25.4,43.0,25.9,0.2
2013-03-20 13:00:00,-34.70599999999999,24.6,50.0,27.7,4.3
2013-03-20 13:30:00,-45.8,25.2,46.0,22.3,0.6
2013-03-20 14:00:00,-61.244,24.9,48.0,22.3,0.0
2013-03-20 14:30:00,-43.04400000000001,24.2,51.0,24.1,0.0
2013-03-20 15:00:00,-48.44800000000001,24.9,48.0,27.7,0.0
2013-03-20 15:30:00,-39.798,24.3,52.0,29.5,0.0
2013-03-20 16:00:00,-31.816000000000003,24.0,50.0,29.5,0.0
2013-03-20 16:30:00,-16.950000000000003,24.0,55.0,27.7,0.0
2013-03-20 17:00:00,12.867999999999995,23.6,55.0,27.7,0.0
2013-03-20 17:30:00,45.354,24.2,51.0,31.3,0.0
2013-03-20 18:00:00,80.68199999999999,23.1,55.0,24.1,0.0
2013-03-20 18:30:00,103.57400000000001,22.8,59.0,24.1,0.0
2013-03-20 19:00:00,121.13600000000001,22.9,59.0,25.9,0.0
2013-03-20 19:30:00,129.618,22.8,60.0,25.9,0.0
2013-03-20 20:00:00,126.05199999999999,22.8,60.0,25.9,0.0
2013-03-20 20:30:00,118.094,23.0,58.0,22.3,0.0
2013-03-20 21:00:00,121.458,23.0,59.0,20.5,0.0
2013-03-20 21:30:00,107.06400000000001,23.0,61.0,24.1,0.0
2013-03-20 22:00:00,101.228,22.5,60.0,29.5,0.0
2013-03-20 22:30:00,94.128,22.2,63.0,24.1,0.0
2013-03-20 23:00:00,86.178,21.9,64.0,18.4,0.0
2013-03-20 23:30:00,76.48,21.8,64.0,20.5,0.0
2013-03-21 00:00:00,71.054,21.3,66.0,20.5,0.0
2013-03-21 00:30:00,61.653999999999996,20.9,68.0,20.5,0.0
2013-03-21 01:00:00,64.584,21.1,67.0,18.4,0.0
2013-03-21 01:30:00,58.692,20.9,68.0,18.4,0.0
2013-03-21 02:00:00,54.036,20.6,69.0,22.3,0.0
2013-03-21 02:30:00,55.558,20.5,68.0,22.3,0.0
2013-03-21 03:00:00,50.968,20.2,69.0,18.4,0.0
2013-03-21 03:30:00,49.812,19.1,76.0,11.2,0.0
2013-03-21 04:00:00,46.374,19.5,73.0,11.2,0.0
2013-03-21 04:30:00,46.083999999999996,18.7,76.0,13.0,0.0
2013-03-21 05:00:00,46.334,19.0,74.0,14.8,0.0
2013-03-21 05:30:00,53.678,19.8,70.0,11.2,0.0
2013-03-21 06:00:00,56.736,19.7,70.0,16.6,0.0
2013-03-21 06:30:00,73.542,20.5,65.0,13.0,0.0
2013-03-21 07:00:00,77.022,20.3,66.0,11.2,0.0
2013-03-21 07:30:00,86.982,20.9,65.0,14.8,0.0
2013-03-21 08:00:00,82.91,21.7,61.0,13.0,0.0
2013-03-21 08:30:00,57.566,22.7,55.0,13.0,0.0
2013-03-21 09:00:00,33.958,23.8,53.0,13.0,0.0
2013-03-21 09:30:00,13.623999999999995,24.0,52.0,16.6,0.0
2013-03-21 10:00:00,-17.547999999999988,24.2,53.0,16.6,0.0
2013-03-21 10:30:00,-29.805999999999997,24.9,51.0,24.1,0.0
2013-03-21 11:00:00,-48.02199999999999,25.4,49.0,24.1,0.0
2013-03-21 11:30:00,-64.104,25.6,48.0,25.9,0.0
2013-03-21 12:00:00,-68.778,26.7,46.0,27.7,2.0
2013-03-21 12:30:00,-64.836,26.8,44.0,31.3,19.7
2013-03-21 13:00:00,-83.54800000000002,27.0,44.0,33.5,36.9
2013-03-21 13:30:00,-73.20200000000001,26.8,44.0,35.3,21.5
2013-03-21 14:00:00,-42.633999999999986,27.5,41.0,38.9,1.3
2013-03-21 14:30:00,-50.166,26.7,44.0,37.1,20.0
2013-03-21 15:00:00,-50.150000000000006,26.2,49.0,35.3,47.4
2013-03-21 15:30:00,-32.492000000000004,25.8,55.0,38.9,41.9
2013-03-21 16:00:00,29.798000000000002,25.5,56.0,38.9,31.7
2013-03-21 16:30:00,48.379999999999995,25.3,60.0,42.5,44.3
2013-03-21 17:00:00,62.284000000000006,25.0,64.0,38.9,62.9
2013-03-21 17:30:00,75.872,25.1,65.0,40.7,51.0
2013-03-21 18:00:00,100.792,24.8,66.0,35.3,26.0
2013-03-21 18:30:00,118.756,24.7,66.0,35.3,15.9
2013-03-21 19:00:00,131.76,24.3,69.0,38.9,7.7
2013-03-21 19:30:00,133.098,24.0,71.0,42.5,0.0
2013-03-21 20:00:00,128.822,24.0,71.0,40.7,0.0
2013-03-21 20:30:00,140.36599999999999,24.1,70.0,40.7,0.0
2013-03-21 21:00:00,124.704,23.7,71.0,40.7,0.0
2013-03-21 21:30:00,116.076,23.6,72.0,35.3,0.0
2013-03-21 22:00:00,112.96,23.6,72.0,33.5,0.0
2013-03-21 22:30:00,99.40400000000001,23.2,72.0,29.5,0.0
2013-03-21 23:00:00,95.21600000000001,23.0,72.0,31.3,0.0
2013-03-21 23:30:00,77.202,23.0,72.0,27.7,0.0
2013-03-22 00:00:00,91.55,23.0,72.0,27.7,0.0
2013-03-22 00:30:00,63.004,23.0,72.0,27.7,0.0
2013-03-22 01:00:00,66.308,22.8,68.0,22.3,0.0
2013-03-22 01:30:00,62.166,22.8,67.0,22.3,0.0
2013-03-22 02:00:00,57.522,22.9,66.0,14.8,0.0
2013-03-22 02:30:00,58.672,22.7,68.0,11.2,0.0
2013-03-22 03:00:00,54.09,22.0,69.0,14.8,0.0
2013-03-22 03:30:00,56.96,22.2,68.0,13.0,0.0
2013-03-22 04:00:00,51.93,22.0,68.0,18.4,0.0
2013-03-22 04:30:00,49.362,22.1,66.0,16.6,0.0
2013-03-22 05:00:00,54.558,22.6,61.0,14.8,0.0
2013-03-22 05:30:00,55.833999999999996,23.4,58.0,16.6,0.0
2013-03-22 06:00:00,58.942,24.3,54.0,14.8,3.5
2013-03-22 06:30:00,74.364,24.1,56.0,18.4,12.3
2013-03-22 07:00:00,88.94800000000001,25.3,52.0,22.3,14.4
2013-03-22 07:30:00,91.61,25.9,51.0,25.9,15.1
2013-03-22 08:00:00,73.592,26.3,50.0,27.7,16.8
2013-03-22 08:30:00,65.922,27.6,47.0,35.3,17.8
2013-03-22 09:00:00,54.056000000000004,28.2,45.0,40.7,16.0
2013-03-22 09:30:00,23.447999999999993,28.9,44.0,44.3,11.3
2013-03-22 10:00:00,4.236000000000004,28.8,44.0,44.3,8.2
2013-03-22 10:30:00,0.6880000000000024,29.5,42.0,42.5,18.1
2013-03-22 11:00:00,-8.98599999999999,30.1,41.0,38.9,30.4
2013-03-22 11:30:00,-28.445999999999998,30.8,39.0,38.9,40.4
2013-03-22 12:00:00,-51.54400000000001,31.4,38.0,37.1,47.6
2013-03-22 12:30:00,-41.894000000000005,31.9,37.0,37.1,34.5
2013-03-22 13:00:00,-26.40599999999999,32.6,34.0,33.5,15.8
2013-03-22 13:30:00,-1.5640000000000072,32.7,36.0,29.5,19.7
2013-03-22 14:00:00,-11.096000000000004,33.2,34.0,29.5,29.7
2013-03-22 14:30:00,16.489999999999995,33.0,34.0,29.5,38.4
2013-03-22 15:00:00,21.047999999999988,32.6,37.0,27.7,47.1
2013-03-22 15:30:00,32.897999999999996,31.9,40.0,27.7,58.2
2013-03-22 16:00:00,74.452,25.4,73.0,24.1,65.9
2013-03-22 16:30:00,102.724,27.6,68.0,18.4,69.5
2013-03-22 17:00:00,113.476,28.6,55.0,29.5,75.7
2013-03-22 17:30:00,100.206,28.6,46.0,35.3,68.6
2013-03-22 18:00:00,115.55600000000001,28.4,47.0,25.9,55.7
2013-03-22 18:30:00,141.816,28.3,47.0,27.7,53.0
2013-03-22 19:00:00,142.36399999999998,28.0,47.0,20.5,53.7
2013-03-22 19:30:00,141.262,27.7,48.0,22.3,54.3
2013-03-22 20:00:00,139.642,27.4,49.0,24.1,55.5
2013-03-22 20:30:00,136.438,27.2,48.0,25.9,62.6
2013-03-22 21:00:00,131.136,27.3,47.0,20.5,69.9
2013-03-22 21:30:00,132.194,27.0,48.0,18.4,71.4
2013-03-22 22:00:00,126.23,26.7,49.0,16.6,71.5
2013-03-22 22:30:00,123.458,26.1,53.0,7.6,72.2
2013-03-22 23:00:00,110.822,23.9,73.0,9.4,71.6
2013-03-22 23:30:00,99.498,25.3,60.0,11.2,50.4
2013-03-23 00:00:00,87.812,24.9,64.0,9.4,14.6
2013-03-23 00:30:00,79.444,24.8,57.0,18.4,0.0
2013-03-23 01:00:00,77.56400000000001,25.1,55.0,13.0,0.0
2013-03-23 01:30:00,75.44,24.9,56.0,5.4,0.0
2013-03-23 02:00:00,68.436,23.1,73.0,13.0,0.0
2013-03-23 02:30:00,76.534,22.5,85.0,13.0,0.0
2013-03-23 03:00:00,71.98,22.2,88.0,16.6,0.0
2013-03-23 03:30:00,65.684,21.9,92.0,9.4,0.0
2013-03-23 04:00:00,54.952,21.8,93.0,9.4,0.0
2013-03-23 04:30:00,51.998,21.9,90.0,5.4,0.0
2013-03-23 05:00:00,55.692,22.5,85.0,7.6,0.0
2013-03-23 05:30:00,58.002,21.5,91.0,5.4,0.0
2013-03-23 06:00:00,59.706,21.2,90.0,0.0,0.0
2013-03-23 06:30:00,62.268,21.5,89.0,7.6,0.0
2013-03-23 07:00:00,66.946,21.9,86.0,1.8,0.0
2013-03-23 07:30:00,74.07799999999999,22.0,91.0,11.2,0.0
2013-03-23 08:00:00,76.488,23.0,87.0,7.6,0.0
2013-03-23 08:30:00,67.532,23.8,79.0,13.0,0.0
2013-03-23 09:00:00,51.93999999999999,24.7,74.0,11.2,0.0
2013-03-23 09:30:00,50.002,24.7,75.0,11.2,0.0
2013-03-23 10:00:00,27.226,25.1,72.0,13.0,0.0
2013-03-23 10:30:00,2.896000000000001,26.1,69.0,14.8,0.0
2013-03-23 11:00:00,-15.044000000000011,26.7,63.0,20.5,0.0
2013-03-23 11:30:00,-27.988,26.6,63.0,18.4,0.0
2013-03-23 12:00:00,-22.286,25.7,67.0,25.9,1.5
2013-03-23 12:30:00,-28.61800000000001,26.4,64.0,24.1,42.0
2013-03-23 13:00:00,-22.158,25.6,67.0,25.9,81.0
2013-03-23 13:30:00,-13.588000000000008,24.5,69.0,25.9,69.9
2013-03-23 14:00:00,37.17,24.3,67.0,20.5,42.7
2013-03-23 14:30:00,20.828000000000003,24.7,63.0,22.3,31.6
2013-03-23 15:00:00,14.538000000000011,24.2,64.0,24.1,26.8
2013-03-23 15:30:00,38.104,24.5,63.0,27.7,32.0
2013-03-23 16:00:00,54.71000000000001,23.9,65.0,24.1,38.5
2013-03-23 16:30:00,60.632000000000005,24.4,62.0,25.9,30.3
2013-03-23 17:00:00,87.95599999999999,24.1,63.0,24.1,10.1
2013-03-23 17:30:00,90.672,23.6,67.0,22.3,0.0
2013-03-23 18:00:00,94.99,22.9,72.0,18.4,0.0
2013-03-23 18:30:00,116.584,22.9,70.0,18.4,0.0
2013-03-23 19:00:00,121.9,22.8,71.0,16.6,0.0
2013-03-23 19:30:00,113.872,22.7,72.0,14.8,0.0
2013-03-23 20:00:00,115.99600000000001,22.6,74.0,14.8,0.0
2013-03-23 20:30:00,120.998,22.6,76.0,11.2,0.0
2013-03-23 21:00:00,112.418,23.0,73.0,9.4,0.0
2013-03-23 21:30:00,117.792,22.9,71.0,13.0,0.0
2013-03-23 22:00:00,107.004,22.4,74.0,5.4,0.0
2013-03-23 22:30:00,108.15799999999999,22.3,75.0,0.0,0.0
2013-03-23 23:00:00,97.278,22.2,76.0,9.4,0.0
2013-03-23 23:30:00,92.47200000000001,22.7,78.0,11.2,0.0
2013-03-24 00:00:00,89.172,22.7,77.0,9.4,0.0
2013-03-24 00:30:00,73.198,22.8,75.0,9.4,0.0
2013-03-24 01:00:00,68.676,22.6,81.0,11.2,0.0
2013-03-24 01:30:00,67.58200000000001,22.5,84.0,13.0,0.0
2013-03-24 02:00:00,62.738,22.3,82.0,9.4,0.0
2013-03-24 02:30:00,68.528,22.2,83.0,7.6,0.0
2013-03-24 03:00:00,64.16,22.0,86.0,7.6,0.0
2013-03-24 03:30:00,61.924,22.1,85.0,5.4,0.0
2013-03-24 04:00:00,54.384,22.2,86.0,5.4,0.0
2013-03-24 04:30:00,54.192,21.6,84.0,0.0,0.0
2013-03-24 05:00:00,58.013999999999996,21.2,85.0,0.0,0.0
2013-03-24 05:30:00,58.802,21.0,86.0,0.0,0.0
2013-03-24 06:00:00,59.442,21.0,86.0,7.6,3.4
2013-03-24 06:30:00,64.766,21.1,85.0,9.4,10.8
2013-03-24 07:00:00,63.248000000000005,21.7,84.0,7.6,11.1
2013-03-24 07:30:00,70.132,22.5,82.0,9.4,8.8
2013-03-24 08:00:00,72.15799999999999,23.3,80.0,7.6,5.8
2013-03-24 08:30:00,65.072,25.3,68.0,9.4,0.0
2013-03-24 09:00:00,55.334,25.6,68.0,9.4,0.0
2013-03-24 09:30:00,45.592,27.2,59.0,9.4,0.0
2013-03-24 10:00:00,24.69399999999999,27.6,56.0,9.4,0.0
2013-03-24 10:30:00,7.588000000000008,27.8,54.0,11.2,0.0
2013-03-24 11:00:00,-8.438000000000002,28.3,50.0,11.2,0.0
2013-03-24 11:30:00,-18.25999999999999,28.3,51.0,13.0,0.0
2013-03-24 12:00:00,-27.330000000000013,28.9,50.0,13.0,0.0
2013-03-24 12:30:00,-32.672,29.2,50.0,20.5,0.0
2013-03-24 13:00:00,-30.138000000000005,29.3,47.0,24.1,0.0
2013-03-24 13:30:00,-29.42999999999998,29.0,50.0,25.9,0.0
2013-03-24 14:00:00,-29.378000000000014,29.5,47.0,25.9,0.0
2013-03-24 14:30:00,-24.66000000000001,30.2,45.0,24.1,0.0
2013-03-24 15:00:00,-6.324000000000012,28.5,54.0,24.1,0.0
2013-03-24 15:30:00,20.355999999999995,28.6,56.0,27.7,0.4
2013-03-24 16:00:00,39.086,27.3,66.0,24.1,3.0
2013-03-24 16:30:00,57.364000000000004,27.3,62.0,20.5,0.0
2013-03-24 17:00:00,83.26599999999999,27.1,59.0,16.6,0.0
2013-03-24 17:30:00,106.07600000000002,26.7,56.0,20.5,0.0
2013-03-24 18:00:00,142.02800000000002,25.9,65.0,14.8,0.0
2013-03-24 18:30:00,154.642,26.2,63.0,14.8,0.0
2013-03-24 19:00:00,164.608,26.2,65.0,13.0,0.0
2013-03-24 19:30:00,160.27,24.2,76.0,11.2,0.0
2013-03-24 20:00:00,169.72,24.4,72.0,11.2,0.0
2013-03-24 20:30:00,165.57399999999998,24.3,76.0,13.0,0.0
2013-03-24 21:00:00,157.8,24.5,75.0,11.2,0.0
2013-03-24 21:30:00,148.802,23.1,83.0,3.6,0.0
2013-03-24 22:00:00,136.40800000000002,22.9,86.0,0.0,0.0
2013-03-24 22:30:00,127.87400000000001,22.6,91.0,11.2,0.0
2013-03-24 23:00:00,116.582,22.0,87.0,9.4,0.0
2013-03-24 23:30:00,104.084,22.1,82.0,7.6,0.0
2013-03-25 00:00:00,73.10600000000001,21.6,85.0,7.6,0.0
