datetime,grossload_kWh,pv_kWh,netload_kWh,netload_kW
2011-04-27 12:00:00,80.898,95.425,-14.527000000000001,-29.054000000000002
2011-04-27 12:30:00,87.4,100.673,-13.272999999999996,-26.545999999999992
2011-04-27 13:00:00,91.923,97.678,-5.7549999999999955,-11.509999999999991
2011-04-27 13:30:00,84.056,103.567,-19.510999999999996,-39.02199999999999
2011-04-27 14:00:00,82.227,81.965,0.26200000000000045,0.5240000000000009
2011-04-27 14:30:00,78.247,65.966,12.281000000000006,24.562000000000012
2011-04-27 15:00:00,81.275,60.63,20.645000000000003,41.290000000000006
2011-04-27 15:30:00,84.813,41.504,43.309000000000005,86.61800000000001
2011-04-27 16:00:00,96.182,29.313,66.869,133.738
2011-04-27 16:30:00,95.56,12.646,82.914,165.828
2011-04-27 17:00:00,110.985,4.084,106.901,213.802
2011-04-27 17:30:00,140.368,0.129,140.239,280.478
2011-04-27 18:00:00,169.26,0.025,169.23499999999999,338.46999999999997
2011-04-27 18:30:00,168.328,0.025,168.303,336.606
2011-04-27 19:00:00,168.99699999999999,0.013000000000000001,168.98399999999998,337.96799999999996
2011-04-27 19:30:00,146.588,0.037,146.551,293.102
2011-04-27 20:00:00,138.574,0.037,138.537,277.074
2011-04-27 20:30:00,138.923,0.018000000000000002,138.905,277.81
2011-04-27 21:00:00,133.822,0.036000000000000004,133.786,267.572
2011-04-27 21:30:00,125.614,0.018000000000000002,125.596,251.192
2011-04-27 22:00:00,114.578,0.026000000000000002,114.552,229.104
2011-04-27 22:30:00,110.277,0.026000000000000002,110.251,220.502
2011-04-27 23:00:00,96.564,0.044,96.52,193.04
2011-04-27 23:30:00,84.393,0.02,84.373,168.746
2011-04-28 00:00:00,77.69800000000001,0.031,77.667,155.334
2011-04-28 00:30:00,68.77,0.012,68.758,137.516
2011-04-28 01:00:00,61.718,0.025,61.693000000000005,123.38600000000001
2011-04-28 01:30:00,54.968,0.001,54.967000000000006,109.93400000000001
2011-04-28 02:00:00,51.54,0.001,51.539,103.078
2011-04-28 02:30:00,55.438,0.018000000000000002,55.42,110.84
2011-04-28 03:00:00,58.207,0.006,58.201,116.402
2011-04-28 03:30:00,54.721000000000004,0.026000000000000002,54.695,109.39
2011-04-28 04:00:00,55.526,0.006,55.52,111.04
2011-04-28 04:30:00,54.272,0.012,54.26,108.52
2011-04-28 05:00:00,54.135,0.006,54.129,108.258
2011-04-28 05:30:00,59.023,0.006,59.017,118.034
2011-04-28 06:00:00,62.657000000000004,0.05,62.607000000000006,125.21400000000001
2011-04-28 06:30:00,72.065,0.036000000000000004,72.029,144.058
2011-04-28 07:00:00,88.579,1.954,86.625,173.25
2011-04-28 07:30:00,100.982,10.527,90.455,180.91
2011-04-28 08:00:00,96.887,18.966,77.92099999999999,155.84199999999998
2011-04-28 08:30:00,101.802,30.45,71.352,142.704
2011-04-28 09:00:00,94.376,38.787,55.589000000000006,111.17800000000001
2011-04-28 09:30:00,84.284,54.933,29.351000000000006,58.70200000000001
2011-04-28 10:00:00,83.557,63.067,20.490000000000002,40.980000000000004
2011-04-28 10:30:00,78.524,80.272,-1.7480000000000047,-3.4960000000000093
2011-04-28 11:00:00,74.903,71.294,3.609000000000009,7.218000000000018
2011-04-28 11:30:00,79.22,79.221,-0.0010000000000047748,-0.0020000000000095497
2011-04-28 12:00:00,82.829,87.178,-4.349000000000004,-8.698000000000008
2011-04-28 12:30:00,78.492,76.689,1.8030000000000115,3.606000000000023
2011-04-28 13:00:00,76.988,75.228,1.7600000000000051,3.5200000000000102
2011-04-28 13:30:00,70.527,68.161,2.3659999999999997,4.731999999999999
2011-04-28 14:00:00,75.203,69.31700000000001,5.885999999999996,11.771999999999991
2011-04-28 14:30:00,72.382,69.505,2.8770000000000095,5.754000000000019
2011-04-28 15:00:00,75.06700000000001,55.524,19.543000000000006,39.08600000000001
2011-04-28 15:30:00,79.386,38.933,40.452999999999996,80.90599999999999
2011-04-28 16:00:00,83.413,27.505,55.908,111.816
2011-04-28 16:30:00,85.263,15.376,69.887,139.774
2011-04-28 17:00:00,105.782,5.815,99.967,199.934
2011-04-28 17:30:00,136.74099999999999,0.247,136.49399999999997,272.98799999999994
2011-04-28 18:00:00,158.631,0.012,158.619,317.238
2011-04-28 18:30:00,170.676,0.018000000000000002,170.658,341.316
2011-04-28 19:00:00,157.763,0.049,157.714,315.428
2011-04-28 19:30:00,148.278,0.03,148.248,296.496
2011-04-28 20:00:00,141.06,0.018000000000000002,141.042,282.084
2011-04-28 20:30:00,143.976,0.042,143.934,287.868
2011-04-28 21:00:00,127.335,0.013000000000000001,127.32199999999999,254.64399999999998
2011-04-28 21:30:00,121.63,0.01,121.61999999999999,243.23999999999998
2011-04-28 22:00:00,115.435,0.036000000000000004,115.399,230.798
2011-04-28 22:30:00,114.781,0.019,114.762,229.524
2011-04-28 23:00:00,105.258,0.024,105.234,210.468
2011-04-28 23:30:00,87.924,0.018000000000000002,87.906,175.812
2011-04-29 00:00:00,88.205,0.021,88.184,176.368
2011-04-29 00:30:00,67.071,0.019,67.05199999999999,134.10399999999998
2011-04-29 01:00:00,59.709,0.013000000000000001,59.696000000000005,119.39200000000001
2011-04-29 01:30:00,59.555,0.031,59.524,119.048
2011-04-29 02:00:00,54.517,0.012,54.505,109.01
2011-04-29 02:30:00,55.811,0.018000000000000002,55.793,111.586
2011-04-29 03:00:00,53.603,0.018000000000000002,53.585,107.17
2011-04-29 03:30:00,55.061,0.018000000000000002,55.043,110.086
2011-04-29 04:00:00,55.527,0.03,55.497,110.994
2011-04-29 04:30:00,53.313,0.032,53.281000000000006,106.56200000000001
2011-04-29 05:00:00,54.508,0.025,54.483000000000004,108.96600000000001
2011-04-29 05:30:00,55.994,0.006,55.988,111.976
2011-04-29 06:00:00,66.082,0.019,66.06299999999999,132.12599999999998
2011-04-29 06:30:00,76.921,0.018000000000000002,76.903,153.806
2011-04-29 07:00:00,97.106,0.86,96.246,192.492
2011-04-29 07:30:00,103.287,8.912,94.375,188.75
2011-04-29 08:00:00,99.887,22.829,77.05799999999999,154.11599999999999
2011-04-29 08:30:00,109.851,39.403,70.44800000000001,140.89600000000002
2011-04-29 09:00:00,100.437,60.449,39.988,79.976
2011-04-29 09:30:00,88.882,67.233,21.649,43.298
2011-04-29 10:00:00,89.061,87.789,1.2720000000000056,2.544000000000011
2011-04-29 10:30:00,83.662,95.762,-12.099999999999994,-24.19999999999999
2011-04-29 11:00:00,86.429,86.787,-0.3580000000000041,-0.7160000000000082
2011-04-29 11:30:00,87.246,91.076,-3.8299999999999983,-7.659999999999997
2011-04-29 12:00:00,82.649,101.798,-19.149,-38.298
2011-04-29 12:30:00,84.568,94.46,-9.891999999999996,-19.783999999999992
2011-04-29 13:00:00,85.062,93.4,-8.338000000000008,-16.676000000000016
2011-04-29 13:30:00,81.621,97.467,-15.846000000000004,-31.692000000000007
2011-04-29 14:00:00,86.255,93.12,-6.865000000000009,-13.730000000000018
2011-04-29 14:30:00,84.294,70.4,13.893999999999991,27.787999999999982
2011-04-29 15:00:00,82.115,53.461,28.653999999999996,57.30799999999999
2011-04-29 15:30:00,86.802,41.163,45.63900000000001,91.27800000000002
2011-04-29 16:00:00,84.674,27.398,57.27600000000001,114.55200000000002
2011-04-29 16:30:00,95.157,11.028,84.12899999999999,168.25799999999998
2011-04-29 17:00:00,113.135,2.3449999999999998,110.79,221.58
2011-04-29 17:30:00,134.118,0.066,134.052,268.104
2011-04-29 18:00:00,160.37800000000001,0.014,160.364,320.728
2011-04-29 18:30:00,159.206,0.012,159.194,318.388
2011-04-29 19:00:00,145.357,0.018000000000000002,145.339,290.678
2011-04-29 19:30:00,141.967,0.049,141.918,283.836
2011-04-29 20:00:00,127.589,0.024,127.565,255.13
2011-04-29 20:30:00,124.493,0.025,124.46799999999999,248.93599999999998
2011-04-29 21:00:00,127.887,0.012,127.875,255.75
2011-04-29 21:30:00,123.164,0.032,123.132,246.264
2011-04-29 22:00:00,115.324,0.038,115.286,230.572
2011-04-29 22:30:00,115.498,0.036000000000000004,115.462,230.924
2011-04-29 23:00:00,108.817,0.013000000000000001,108.80399999999999,217.60799999999998
2011-04-29 23:30:00,101.588,0.012,101.576,203.152
2011-04-30 00:00:00,83.898,0.006,83.892,167.784
2011-04-30 00:30:00,72.099,0.019,72.08,144.16
2011-04-30 01:00:00,62.186,0.027,62.159,124.318
2011-04-30 01:30:00,55.796,0.013000000000000001,55.783,111.566
2011-04-30 02:00:00,53.639,0.018000000000000002,53.621,107.242
2011-04-30 02:30:00,49.931,0.018000000000000002,49.913,99.826
2011-04-30 03:00:00,49.401,0.012,49.389,98.778
2011-04-30 03:30:00,53.062,0.031,53.031,106.062
2011-04-30 04:00:00,53.068,0.001,53.067,106.134
2011-04-30 04:30:00,49.666,0.018000000000000002,49.647999999999996,99.29599999999999
2011-04-30 05:00:00,49.734,0.036000000000000004,49.698,99.396
2011-04-30 05:30:00,55.117,0.018000000000000002,55.099,110.198
2011-04-30 06:00:00,56.798,0.03,56.768,113.536
2011-04-30 06:30:00,62.045,0.049,61.996,123.992
2011-04-30 07:00:00,73.784,4.197,69.587,139.174
2011-04-30 07:30:00,78.005,16.724,61.28099999999999,122.56199999999998
2011-04-30 08:00:00,85.503,28.744,56.759,113.518
2011-04-30 08:30:00,98.266,52.359,45.907000000000004,91.81400000000001
2011-04-30 09:00:00,96.893,57.459,39.434,78.868
2011-04-30 09:30:00,113.51,69.601,43.909000000000006,87.81800000000001
2011-04-30 10:00:00,105.638,64.889,40.74900000000001,81.49800000000002
2011-04-30 10:30:00,96.8,66.025,30.77499999999999,61.54999999999998
2011-04-30 11:00:00,100.168,76.572,23.596000000000004,47.19200000000001
2011-04-30 11:30:00,100.26,80.859,19.40100000000001,38.80200000000002
2011-04-30 12:00:00,101.868,87.204,14.664000000000001,29.328000000000003
2011-04-30 12:30:00,101.89,90.65,11.239999999999995,22.47999999999999
2011-04-30 13:00:00,103.766,93.856,9.91000000000001,19.82000000000002
2011-04-30 13:30:00,105.609,89.71,15.899000000000001,31.798000000000002
2011-04-30 14:00:00,98.438,79.469,18.96900000000001,37.93800000000002
2011-04-30 14:30:00,93.849,63.015,30.834000000000003,61.668000000000006
2011-04-30 15:00:00,92.589,56.106,36.483,72.966
2011-04-30 15:30:00,94.205,46.656,47.549,95.098
2011-04-30 16:00:00,97.476,36.895,60.580999999999996,121.16199999999999
2011-04-30 16:30:00,98.866,15.019,83.847,167.694
2011-04-30 17:00:00,108.583,3.222,105.361,210.722
2011-04-30 17:30:00,133.674,0.034,133.64000000000001,267.28000000000003
2011-04-30 18:00:00,155.563,0.032,155.53099999999998,311.06199999999995
2011-04-30 18:30:00,152.528,0.036000000000000004,152.492,304.984
2011-04-30 19:00:00,149.834,0.026,149.808,299.616
2011-04-30 19:30:00,139.276,0.024,139.252,278.504
2011-04-30 20:00:00,135.685,0.036000000000000004,135.649,271.298
2011-04-30 20:30:00,133.432,0.024,133.408,266.816
2011-04-30 21:00:00,125.507,0.024,125.483,250.966
2011-04-30 21:30:00,119.992,0.042,119.95,239.9
2011-04-30 22:00:00,111.481,0.037,111.44399999999999,222.88799999999998
2011-04-30 22:30:00,103.22,0.012,103.208,206.416
2011-04-30 23:00:00,99.905,0.025,99.88,199.76
2011-04-30 23:30:00,97.099,0.025,97.074,194.148
2011-05-01 00:00:00,76.44,0.039,76.401,152.802
2011-05-01 00:30:00,73.105,0.018000000000000002,73.087,146.174
2011-05-01 01:00:00,62.784,0.028,62.756,125.512
2011-05-01 01:30:00,59.832,0.018000000000000002,59.814,119.628
2011-05-01 02:00:00,54.203,0.031,54.172000000000004,108.34400000000001
2011-05-01 02:30:00,51.657,0.02,51.63699999999999,103.27399999999999
2011-05-01 03:00:00,51.878,0.024,51.854,103.708
2011-05-01 03:30:00,54.092,0.013000000000000001,54.079,108.158
2011-05-01 04:00:00,48.804,0.018000000000000002,48.786,97.572
2011-05-01 04:30:00,47.841,0.024,47.817,95.634
2011-05-01 05:00:00,50.574,0.026000000000000002,50.547999999999995,101.09599999999999
2011-05-01 05:30:00,53.679,0.018000000000000002,53.661,107.322
2011-05-01 06:00:00,54.078,0.024,54.054,108.108
2011-05-01 06:30:00,58.416,0.024,58.391999999999996,116.78399999999999
2011-05-01 07:00:00,69.118,0.757,68.36099999999999,136.72199999999998
2011-05-01 07:30:00,76.412,9.785,66.62700000000001,133.25400000000002
2011-05-01 08:00:00,80.844,28.479,52.364999999999995,104.72999999999999
2011-05-01 08:30:00,88.369,56.484,31.884999999999998,63.769999999999996
2011-05-01 09:00:00,97.283,77.95,19.333,38.666
2011-05-01 09:30:00,102.19500000000001,94.155,8.040000000000006,16.080000000000013
2011-05-01 10:00:00,106.748,110.862,-4.11399999999999,-8.22799999999998
2011-05-01 10:30:00,103.684,121.578,-17.894000000000005,-35.78800000000001
2011-05-01 11:00:00,98.069,135.66,-37.590999999999994,-75.18199999999999
2011-05-01 11:30:00,97.005,139.29,-42.285,-84.57
2011-05-01 12:00:00,102.893,132.472,-29.579000000000008,-59.158000000000015
2011-05-01 12:30:00,102.408,142.445,-40.03699999999999,-80.07399999999998
2011-05-01 13:00:00,95.123,143.203,-48.08,-96.16
2011-05-01 13:30:00,99.884,121.158,-21.274,-42.548
2011-05-01 14:00:00,91.151,112.801,-21.650000000000006,-43.30000000000001
2011-05-01 14:30:00,93.572,102.489,-8.917000000000002,-17.834000000000003
2011-05-01 15:00:00,89.164,80.475,8.689000000000007,17.378000000000014
2011-05-01 15:30:00,88.969,62.781,26.187999999999995,52.37599999999999
2011-05-01 16:00:00,97.745,45.201,52.544000000000004,105.08800000000001
2011-05-01 16:30:00,101.28,17.891,83.38900000000001,166.77800000000002
2011-05-01 17:00:00,121.494,3.318,118.176,236.352
2011-05-01 17:30:00,147.725,0.039,147.686,295.372
2011-05-01 18:00:00,170.625,0.05,170.575,341.15
2011-05-01 18:30:00,169.912,0.024,169.888,339.776
2011-05-01 19:00:00,160.886,0.031,160.855,321.71
2011-05-01 19:30:00,151.421,0.025,151.396,302.792
2011-05-01 20:00:00,140.506,0.018000000000000002,140.488,280.976
2011-05-01 20:30:00,135.754,0.026000000000000002,135.72799999999998,271.45599999999996
2011-05-01 21:00:00,128.951,0.003,128.948,257.896
2011-05-01 21:30:00,120.473,0.033,120.44,240.88
2011-05-01 22:00:00,112.68900000000001,0.037,112.652,225.304
2011-05-01 22:30:00,106.977,0.022,106.955,213.91
2011-05-01 23:00:00,94.109,0.007,94.10199999999999,188.20399999999998
2011-05-01 23:30:00,86.213,0.018000000000000002,86.195,172.39
2011-05-02 00:00:00,73.443,0.038,73.405,146.81
2011-05-02 00:30:00,67.064,0.03,67.03399999999999,134.06799999999998
2011-05-02 01:00:00,58.616,0.007,58.609,117.218
2011-05-02 01:30:00,51.481,0.042,51.439,102.878
2011-05-02 02:00:00,51.065,0.012,51.053,102.106
2011-05-02 02:30:00,48.831,0.024,48.807,97.614
2011-05-02 03:00:00,51.362,0.018000000000000002,51.344,102.688
2011-05-02 03:30:00,54.644,0.006,54.638,109.276
2011-05-02 04:00:00,53.529,0.012,53.517,107.034
2011-05-02 04:30:00,50.302,0.032,50.27,100.54
2011-05-02 05:00:00,53.692,0.024,53.668,107.336
2011-05-02 05:30:00,57.015,0.024,56.991,113.982
2011-05-02 06:00:00,62.937,0.019,62.918,125.836
2011-05-02 06:30:00,74.375,0.05,74.325,148.65
2011-05-02 07:00:00,90.72,3.481,87.239,174.478
2011-05-02 07:30:00,96.239,15.723,80.516,161.032
2011-05-02 08:00:00,95.329,20.527,74.80199999999999,149.60399999999998
2011-05-02 08:30:00,96.664,27.205000000000002,69.459,138.918
2011-05-02 09:00:00,95.243,31.318,63.925,127.85
2011-05-02 09:30:00,95.099,28.8,66.299,132.598
2011-05-02 10:00:00,85.483,34.373,51.11000000000001,102.22000000000001
2011-05-02 10:30:00,85.55,52.48,33.07,66.14
2011-05-02 11:00:00,86.681,52.396,34.285,68.57
2011-05-02 11:30:00,83.264,47.509,35.754999999999995,71.50999999999999
2011-05-02 12:00:00,85.781,56.664,29.117000000000004,58.23400000000001
2011-05-02 12:30:00,91.199,56.019,35.18,70.36
2011-05-02 13:00:00,92.918,63.698,29.220000000000006,58.44000000000001
2011-05-02 13:30:00,91.818,63.06,28.757999999999996,57.51599999999999
2011-05-02 14:00:00,86.226,51.384,34.842,69.684
2011-05-02 14:30:00,85.616,38.481,47.135,94.27
2011-05-02 15:00:00,85.855,33.824,52.031000000000006,104.06200000000001
2011-05-02 15:30:00,85.184,27.457,57.727,115.454
2011-05-02 16:00:00,93.869,22.171,71.69800000000001,143.39600000000002
2011-05-02 16:30:00,98.916,11.242,87.67399999999999,175.34799999999998
2011-05-02 17:00:00,115.845,3.21,112.635,225.27
2011-05-02 17:30:00,138.097,0.04,138.05700000000002,276.11400000000003
2011-05-02 18:00:00,174.49,0.024,174.466,348.932
2011-05-02 18:30:00,184.635,0.03,184.605,369.21
2011-05-02 19:00:00,169.669,0.025,169.644,339.288
2011-05-02 19:30:00,162.975,0.019,162.956,325.912
2011-05-02 20:00:00,150.332,0.015,150.317,300.634
2011-05-02 20:30:00,139.651,0.03,139.621,279.242
2011-05-02 21:00:00,137.078,0.066,137.012,274.024
2011-05-02 21:30:00,129.938,0.027,129.911,259.822
2011-05-02 22:00:00,115.247,0.018000000000000002,115.229,230.458
2011-05-02 22:30:00,103.469,0.018000000000000002,103.451,206.902
2011-05-02 23:00:00,92.371,0.008,92.363,184.726
2011-05-02 23:30:00,80.213,0.007,80.20599999999999,160.41199999999998
2011-05-03 00:00:00,79.367,0.026000000000000002,79.34100000000001,158.68200000000002
2011-05-03 00:30:00,67.886,0.0,67.886,135.772
2011-05-03 01:00:00,57.623,0.006,57.617,115.234
2011-05-03 01:30:00,56.442,0.03,56.412,112.824
2011-05-03 02:00:00,55.785000000000004,0.025,55.760000000000005,111.52000000000001
2011-05-03 02:30:00,54.984,0.019,54.965,109.93
2011-05-03 03:00:00,55.281,0.012,55.269,110.538
2011-05-03 03:30:00,55.465,0.001,55.464000000000006,110.92800000000001
2011-05-03 04:00:00,52.985,0.03,52.955,105.91
2011-05-03 04:30:00,52.944,0.024,52.92,105.84
2011-05-03 05:00:00,54.823,0.024,54.799,109.598
2011-05-03 05:30:00,59.049,0.013000000000000001,59.036,118.072
2011-05-03 06:00:00,61.014,0.018000000000000002,60.996,121.992
2011-05-03 06:30:00,76.256,0.03,76.226,152.452
2011-05-03 07:00:00,89.767,0.517,89.25,178.5
2011-05-03 07:30:00,101.306,5.249,96.057,192.114
2011-05-03 08:00:00,101.037,11.157,89.88000000000001,179.76000000000002
2011-05-03 08:30:00,101.368,23.291,78.077,156.154
2011-05-03 09:00:00,95.798,42.532000000000004,53.266,106.532
2011-05-03 09:30:00,88.265,50.866,37.399,74.798
2011-05-03 10:00:00,86.031,64.517,21.51400000000001,43.02800000000002
2011-05-03 10:30:00,83.66,69.154,14.506,29.012
2011-05-03 11:00:00,77.104,54.319,22.784999999999997,45.56999999999999
2011-05-03 11:30:00,77.812,50.503,27.308999999999997,54.617999999999995
2011-05-03 12:00:00,81.687,42.075,39.611999999999995,79.22399999999999
2011-05-03 12:30:00,81.223,40.782,40.441,80.882
2011-05-03 13:00:00,82.665,33.357,49.30800000000001,98.61600000000001
2011-05-03 13:30:00,82.02,32.081,49.93899999999999,99.87799999999999
2011-05-03 14:00:00,85.728,38.579,47.148999999999994,94.29799999999999
2011-05-03 14:30:00,82.021,39.714,42.307,84.614
2011-05-03 15:00:00,81.616,28.286,53.33,106.66
2011-05-03 15:30:00,85.099,25.245,59.854,119.708
2011-05-03 16:00:00,89.026,15.358,73.66799999999999,147.33599999999998
2011-05-03 16:30:00,99.271,5.882,93.389,186.778
2011-05-03 17:00:00,116.412,1.082,115.33000000000001,230.66000000000003
2011-05-03 17:30:00,140.579,0.026000000000000002,140.553,281.106
2011-05-03 18:00:00,152.334,0.019,152.315,304.63
2011-05-03 18:30:00,157.149,0.037,157.112,314.224
2011-05-03 19:00:00,158.90800000000002,0.026000000000000002,158.882,317.764
2011-05-03 19:30:00,159.407,0.013000000000000001,159.394,318.788
2011-05-03 20:00:00,150.215,0.037,150.178,300.356
2011-05-03 20:30:00,142.277,0.027,142.25,284.5
2011-05-03 21:00:00,140.31,0.014,140.296,280.592
2011-05-03 21:30:00,133.427,0.044,133.38299999999998,266.76599999999996
2011-05-03 22:00:00,123.318,0.019,123.29899999999999,246.59799999999998
2011-05-03 22:30:00,115.671,0.032,115.63900000000001,231.27800000000002
2011-05-03 23:00:00,101.299,0.006,101.293,202.586
2011-05-03 23:30:00,91.14,0.025,91.115,182.23
2011-05-04 00:00:00,79.976,0.018000000000000002,79.958,159.916
2011-05-04 00:30:00,72.803,0.012,72.791,145.582
2011-05-04 01:00:00,66.402,0.012,66.39,132.78
2011-05-04 01:30:00,59.66,0.019,59.641,119.282
2011-05-04 02:00:00,55.378,0.03,55.348,110.696
2011-05-04 02:30:00,53.734,0.026000000000000002,53.708,107.416
2011-05-04 03:00:00,55.01,0.03,54.98,109.96
2011-05-04 03:30:00,56.146,0.043,56.103,112.206
2011-05-04 04:00:00,56.449,0.012,56.437,112.874
2011-05-04 04:30:00,53.821,0.0,53.821,107.642
2011-05-04 05:00:00,55.508,0.012,55.496,110.992
2011-05-04 05:30:00,57.477,0.0,57.477,114.954
2011-05-04 06:00:00,64.221,0.024,64.197,128.394
2011-05-04 06:30:00,80.0,0.03,79.97,159.94
2011-05-04 07:00:00,100.31099999999999,0.14300000000000002,100.16799999999999,200.33599999999998
2011-05-04 07:30:00,104.57,7.342,97.228,194.456
2011-05-04 08:00:00,101.897,26.612000000000002,75.285,150.57
2011-05-04 08:30:00,93.775,45.781,47.99400000000001,95.98800000000001
2011-05-04 09:00:00,90.926,71.615,19.311000000000007,38.622000000000014
2011-05-04 09:30:00,81.89,94.497,-12.607,-25.214
2011-05-04 10:00:00,78.448,106.952,-28.504000000000005,-57.00800000000001
2011-05-04 10:30:00,76.054,111.718,-35.664,-71.328
2011-05-04 11:00:00,80.318,113.322,-33.004000000000005,-66.00800000000001
2011-05-04 11:30:00,76.027,112.267,-36.239999999999995,-72.47999999999999
2011-05-04 12:00:00,79.724,95.268,-15.543999999999997,-31.087999999999994
2011-05-04 12:30:00,79.005,93.197,-14.192000000000007,-28.384000000000015
2011-05-04 13:00:00,79.98,104.179,-24.198999999999998,-48.397999999999996
2011-05-04 13:30:00,78.612,114.419,-35.807,-71.614
2011-05-04 14:00:00,78.118,105.075,-26.957000000000008,-53.914000000000016
2011-05-04 14:30:00,73.875,82.666,-8.790999999999997,-17.581999999999994
2011-05-04 15:00:00,70.884,70.665,0.2189999999999941,0.4379999999999882
2011-05-04 15:30:00,77.202,56.001,21.201,42.402
2011-05-04 16:00:00,83.31,36.594,46.716,93.432
2011-05-04 16:30:00,85.517,17.484,68.03299999999999,136.06599999999997
2011-05-04 17:00:00,101.911,4.576,97.33500000000001,194.67000000000002
2011-05-04 17:30:00,132.108,0.028,132.08,264.16
2011-05-04 18:00:00,158.962,0.024,158.938,317.876
2011-05-04 18:30:00,172.268,0.037,172.231,344.462
2011-05-04 19:00:00,164.153,0.016,164.137,328.274
2011-05-04 19:30:00,161.915,0.019,161.896,323.792
2011-05-04 20:00:00,152.218,0.03,152.188,304.376
2011-05-04 20:30:00,137.802,0.038,137.76399999999998,275.52799999999996
2011-05-04 21:00:00,134.931,0.007,134.924,269.848
2011-05-04 21:30:00,126.955,0.018000000000000002,126.937,253.874
2011-05-04 22:00:00,117.447,0.027,117.42,234.84
2011-05-04 22:30:00,116.587,0.026000000000000002,116.561,233.122
2011-05-04 23:00:00,107.135,0.025,107.11,214.22
2011-05-04 23:30:00,90.988,0.018000000000000002,90.97,181.94
2011-05-05 00:00:00,79.533,0.026000000000000002,79.507,159.014
2011-05-05 00:30:00,70.634,0.019,70.615,141.23
2011-05-05 01:00:00,63.169,0.018000000000000002,63.150999999999996,126.30199999999999
2011-05-05 01:30:00,56.254,0.03,56.224,112.448
2011-05-05 02:00:00,53.852000000000004,0.038,53.81400000000001,107.62800000000001
2011-05-05 02:30:00,53.92,0.012,53.908,107.816
2011-05-05 03:00:00,53.364,0.036000000000000004,53.327999999999996,106.65599999999999
2011-05-05 03:30:00,52.271,0.024,52.247,104.494
2011-05-05 04:00:00,52.828,0.014,52.814,105.628
2011-05-05 04:30:00,51.174,0.006,51.168,102.336
2011-05-05 05:00:00,53.51,0.03,53.48,106.96
2011-05-05 05:30:00,55.745,0.012,55.733,111.466
2011-05-05 06:00:00,62.41,0.007,62.403,124.806
2011-05-05 06:30:00,73.021,0.049,72.972,145.944
2011-05-05 07:00:00,96.553,1.003,95.55,191.1
2011-05-05 07:30:00,99.658,12.341,87.31700000000001,174.63400000000001
2011-05-05 08:00:00,103.231,32.116,71.115,142.23
2011-05-05 08:30:00,103.211,57.984,45.227,90.454
2011-05-05 09:00:00,101.477,82.991,18.486000000000004,36.97200000000001
2011-05-05 09:30:00,89.913,106.856,-16.942999999999998,-33.885999999999996
2011-05-05 10:00:00,79.334,125.105,-45.771,-91.542
2011-05-05 10:30:00,72.15,136.038,-63.888000000000005,-127.77600000000001
2011-05-05 11:00:00,69.88,134.884,-65.00399999999999,-130.00799999999998
2011-05-05 11:30:00,71.927,141.652,-69.72499999999998,-139.44999999999996
2011-05-05 12:00:00,70.548,146.692,-76.144,-152.288
2011-05-05 12:30:00,67.737,148.554,-80.81700000000001,-161.63400000000001
2011-05-05 13:00:00,74.813,139.594,-64.78099999999999,-129.56199999999998
2011-05-05 13:30:00,74.79,125.049,-50.259,-100.518
2011-05-05 14:00:00,81.032,108.137,-27.105000000000004,-54.21000000000001
2011-05-05 14:30:00,78.431,93.709,-15.278000000000006,-30.55600000000001
2011-05-05 15:00:00,76.825,82.734,-5.908999999999992,-11.817999999999984
2011-05-05 15:30:00,80.263,56.39,23.873000000000005,47.74600000000001
2011-05-05 16:00:00,84.999,31.361,53.63799999999999,107.27599999999998
2011-05-05 16:30:00,88.624,15.434,73.19,146.38
2011-05-05 17:00:00,105.46,4.767,100.693,201.386
2011-05-05 17:30:00,139.852,0.073,139.779,279.558
2011-05-05 18:00:00,165.953,0.02,165.933,331.866
2011-05-05 18:30:00,170.903,0.043000000000000003,170.85999999999999,341.71999999999997
2011-05-05 19:00:00,163.775,0.019,163.756,327.512
2011-05-05 19:30:00,156.117,0.039,156.078,312.156
2011-05-05 20:00:00,151.202,0.039,151.163,302.326
2011-05-05 20:30:00,153.073,0.036000000000000004,153.037,306.074
2011-05-05 21:00:00,145.83,0.038,145.792,291.584
2011-05-05 21:30:00,136.558,0.001,136.557,273.114
2011-05-05 22:00:00,122.191,0.019,122.172,244.344
2011-05-05 22:30:00,114.467,0.032,114.435,228.87
2011-05-05 23:00:00,95.894,0.038,95.85600000000001,191.71200000000002
2011-05-05 23:30:00,88.847,0.031,88.81599999999999,177.63199999999998
2011-05-06 00:00:00,88.899,0.02,88.879,177.758
2011-05-06 00:30:00,71.488,0.036000000000000004,71.452,142.904
2011-05-06 01:00:00,62.917,0.013000000000000001,62.904,125.808
2011-05-06 01:30:00,53.808,0.012,53.796,107.592
2011-05-06 02:00:00,51.315,0.006,51.309,102.618
2011-05-06 02:30:00,54.524,0.007,54.517,109.034
2011-05-06 03:00:00,52.7,0.012,52.688,105.376
2011-05-06 03:30:00,55.616,0.019,55.597,111.194
2011-05-06 04:00:00,54.995,0.018000000000000002,54.977,109.954
2011-05-06 04:30:00,50.231,0.018000000000000002,50.213,100.426
2011-05-06 05:00:00,50.684,0.025,50.659,101.318
2011-05-06 05:30:00,56.343,0.024,56.319,112.638
2011-05-06 06:00:00,62.998,0.02,62.977999999999994,125.95599999999999
